Parent Link,Parent Title,Child Link,Child Title
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/City_walls_of_Paris',b'City walls of Paris'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Boulevards_of_Paris#The_grands_boulevards',b'Boulevards of Paris'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Coll%C3%A8ge_des_Quatre-Nations',b'Coll\xc3\xa8ge des Quatre-Nations'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Place_des_Victoires',b'Place des Victoires'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Les_Invalides',b'Les Invalides'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Paris_in_the_18th_century',b'Paris in the 18th century'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Paris_during_the_Second_Empire',b'Paris during the Second Empire'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Haussmann%27s_renovation_of_Paris',"b""Haussmann's renovation of Paris"""

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Place_Charles_de_Gaulle',b'Place Charles de Gaulle'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Faubourg_Saint-Antoine',b'Faubourg Saint-Antoine'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Bastille',b'Bastille'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Jean-Pierre_Hou%C3%ABl',b'Jean-Pierre Hou\xc3\xabl'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Panth%C3%A9on',b'Panth\xc3\xa9on'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Denis_Diderot',b'Denis Diderot'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Jean_le_Rond_d%27Alembert',"b""Jean le Rond d'Alembert"""

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Encyclop%C3%A9die',b'Encyclop\xc3\xa9die'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Montgolfier_Brothers',b'Montgolfier Brothers'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Ch%C3%A2teau_de_la_Muette',b'Ch\xc3\xa2teau de la Muette'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/French_Revolution',b'French Revolution'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Invalides',b'Invalides'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Storming_of_the_Bastille',b'Storming of the Bastille'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Paris_Commune_(French_Revolution)',b'Paris Commune (French Revolution)'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Mayor_(France)',b'Mayor (France)'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Jean_Sylvain_Bailly',b'Jean Sylvain Bailly'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Louis_XVI',b'Louis XVI'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Women%27s_march_on_Versailles',"b""Women's march on Versailles"""

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Reign_of_Terror',b'Reign of Terror'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Biens_nationaux',b'Biens nationaux'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Coup_of_18_Brumaire',b'Coup of 18 Brumaire'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Napoleon',b'Napoleon'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Canal_de_l%27Ourcq',"b""Canal de l'Ourcq"""

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/P%C3%A8re_Lachaise_Cemetery',b'P\xc3\xa8re Lachaise Cemetery'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Pont_des_Arts',b'Pont des Arts'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Bourbon_Restoration_in_France',b'Bourbon Restoration in France'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/July_Revolution',b'July Revolution'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/July_Column',b'July Column'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Place_de_la_Bastille',b'Place de la Bastille'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Louis_Philippe_I',b'Louis Philippe I'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Provinces_of_France',b'Provinces of France'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/French_Revolution_of_1848',b'French Revolution of 1848'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Napoleon_III',b'Napoleon III'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Georges-Eug%C3%A8ne_Haussmann',b'Georges-Eug\xc3\xa8ne Haussmann'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Bois_de_Boulogne',b'Bois de Boulogne'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Bois_de_Vincennes',b'Bois de Vincennes'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Franco-Prussian_War',b'Franco-Prussian War'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Prussian_Army',b'Prussian Army'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Paris_Commune',b'Paris Commune'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Semaine_sanglante',b'Semaine sanglante'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Pont_Alexandre_III',b'Pont Alexandre III'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Naturalism_(literature)',b'Naturalism (literature)'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/%C3%89mile_Zola',b'\xc3\x89mile Zola'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Symbolism_(arts)',b'Symbolism (arts)'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Charles_Baudelaire',b'Charles Baudelaire'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Paul_Verlaine',b'Paul Verlaine'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Courbet',b'Courbet'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Manet',b'Manet'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Claude_Monet',b'Claude Monet'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Renoir',b'Renoir'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Paris_in_the_Belle_%C3%89poque',b'Paris in the Belle \xc3\x89poque'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Paris_during_the_First_World_War',b'Paris during the First World War'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Paris_between_the_Wars_(1919%E2%80%931939)',b'Paris between the Wars (1919\xe2\x80\x931939)'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Paris_in_World_War_II',b'Paris in World War II'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/History_of_Paris_(1946%E2%80%932000)',b'History of Paris (1946\xe2\x80\x932000)'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Pablo_Picasso',b'Pablo Picasso'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Amedeo_Modigliani',b'Amedeo Modigliani'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Henri_Matisse',b'Henri Matisse'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Fauvism',b'Fauvism'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Cubism',b'Cubism'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Abstract_art',b'Abstract art'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Marcel_Proust',b'Marcel Proust'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/First_World_War',b'First World War'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/First_Battle_of_the_Marne',b'First Battle of the Marne'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Zeppelin',b'Zeppelin'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Paris_Gun',b'Paris Gun'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Ernest_Hemingway',b'Ernest Hemingway'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Igor_Stravinsky',b'Igor Stravinsky'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/James_Joyce',b'James Joyce'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Josephine_Baker',b'Josephine Baker'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Eva_Kotchever',b'Eva Kotchever'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Henry_Miller',b'Henry Miller'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Ana%C3%AFs_Nin',b'Ana\xc3\xafs Nin'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Sidney_Bechet',b'Sidney Bechet'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Allen_Ginsberg',b'Allen Ginsberg'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Surrealism',b'Surrealism'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Salvador_Dal%C3%AD',b'Salvador Dal\xc3\xad'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',"b'https://en.wikipedia.org/wiki/Paris_Peace_Conference,_1919'","b'Paris Peace Conference, 1919'"

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/French_colonial_empire',b'French colonial empire'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Ho_Chi_Minh',b'Ho Chi Minh'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Zhou_Enlai',b'Zhou Enlai'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/L%C3%A9opold_S%C3%A9dar_Senghor',b'L\xc3\xa9opold S\xc3\xa9dar Senghor'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Charles_de_Gaulle',b'Charles de Gaulle'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Open_city',b'Open city'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Vel%27_d%27Hiv_Roundup',"b""Vel' d'Hiv Roundup"""

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Auschwitz_concentration_camp',b'Auschwitz concentration camp'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/2nd_Armored_Division_(France)',b'2nd Armored Division (France)'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/4th_Infantry_Division_(United_States)',b'4th Infantry Division (United States)'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/United_States_Army',b'United States Army'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',"b'https://en.wikipedia.org/wiki/H%C3%B4tel_de_Ville,_Paris'","b'H\xc3\xb4tel de Ville, Paris'"

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Algerian_War',b'Algerian War'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/National_Liberation_Front_(Algeria)',b'National Liberation Front (Algeria)'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Paris_massacre_of_1961',b'Paris massacre of 1961'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Organisation_arm%C3%A9e_secr%C3%A8te',b'Organisation arm\xc3\xa9e secr\xc3\xa8te'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',"b'https://en.wikipedia.org/wiki/Latin_Quarter,_Paris'","b'Latin Quarter, Paris'"

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/May_1968_events_in_France',b'May 1968 events in France'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Jacques_Chirac',b'Jacques Chirac'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Tour_Montparnasse',b'Tour Montparnasse'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/R%C3%A9seau_Express_R%C3%A9gional',b'R\xc3\xa9seau Express R\xc3\xa9gional'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/P%C3%A9riph%C3%A9rique_(Paris)',b'P\xc3\xa9riph\xc3\xa9rique (Paris)'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/French_Fifth_Republic',b'French Fifth Republic'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Georges_Pompidou',b'Georges Pompidou'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Centre_Georges_Pompidou',b'Centre Georges Pompidou'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Val%C3%A9ry_Giscard_d%27Estaing',"b""Val\xc3\xa9ry Giscard d'Estaing"""

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Fran%C3%A7ois_Mitterrand',b'Fran\xc3\xa7ois Mitterrand'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Op%C3%A9ra_Bastille',b'Op\xc3\xa9ra Bastille'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Biblioth%C3%A8que_nationale_de_France',b'Biblioth\xc3\xa8que nationale de France'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Arche_de_la_D%C3%A9fense',b'Arche de la D\xc3\xa9fense'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/La_D%C3%A9fense',b'La D\xc3\xa9fense'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Louvre_Pyramid',b'Louvre Pyramid'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Mus%C3%A9e_du_Quai_Branly_%E2%80%93_Jacques_Chirac',b'Mus\xc3\xa9e du Quai Branly \xe2\x80\x93 Jacques Chirac'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/SkySat',b'SkySat'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Bertrand_Delano%C3%AB',b'Bertrand Delano\xc3\xab'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/V%C3%A9lib%27',"b""V\xc3\xa9lib'"""

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Promenade_des_Berges_de_la_Seine',b'Promenade des Berges de la Seine'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Nicolas_Sarkozy',b'Nicolas Sarkozy'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Grand_Paris_Express',b'Grand Paris Express'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/TGV',b'TGV'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Charlie_Hebdo_shooting',b'Charlie Hebdo shooting'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Al-Qaeda_in_the_Arabian_Peninsula',b'Al-Qaeda in the Arabian Peninsula'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/January_2015_%C3%8Ele-de-France_attacks',b'January 2015 \xc3\x8ele-de-France attacks'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Republican_marches',b'Republican marches'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/November_2015_Paris_attacks',b'November 2015 Paris attacks'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Geography_of_Paris',b'Geography of Paris'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Seine',b'Seine'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/%C3%8Ele_Saint-Louis',b'\xc3\x8ele Saint-Louis'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/English_Channel',b'English Channel'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Above_mean_sea_level',b'Above mean sea level'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Boulevard_P%C3%A9riph%C3%A9rique',b'Boulevard P\xc3\xa9riph\xc3\xa9rique'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Kilometre_zero#France',b'Kilometre zero'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Notre-Dame_de_Paris',b'Notre-Dame de Paris'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Calais',b'Calais'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Brussels',b'Brussels'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Marseille',b'Marseille'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Nantes',b'Nantes'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Rouen',b'Rouen'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Climate_of_Paris',b'Climate of Paris'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Oceanic_climate',b'Oceanic climate'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/K%C3%B6ppen_climate_classification',b'K\xc3\xb6ppen climate classification'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/North_Atlantic_Current',b'North Atlantic Current'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/2003_European_heat_wave',b'2003 European heat wave'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Nice',b'Nice'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Strasbourg',b'Strasbourg'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',"b'https://en.wikipedia.org/wiki/Brest,_France'","b'Brest, France'"

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Parc_Montsouris',b'Parc Montsouris'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Precipitation',b'Precipitation'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Relative_humidity',b'Relative humidity'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Sunshine_duration',b'Sunshine duration'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Ultraviolet_index',b'Ultraviolet index'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Meteo_France',b'Meteo France'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Administration_of_Paris',b'Administration of Paris'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/List_of_mayors_of_Paris',b'List of mayors of Paris'

b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/2014_Paris_municipal_election',b'2014 Paris municipal election'
