Parent Link,Parent Title,Child Link,"Child Title, Weights"
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Palace_of_Versailles',b'Palace of Versailles',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Com%C3%A9die-Fran%C3%A7aise',b'Com\xc3\xa9die-Fran\xc3\xa7aise',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/French_Academy_of_Sciences',b'French Academy of Sciences',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/City_walls_of_Paris',b'City walls of Paris',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Boulevards_of_Paris#The_grands_boulevards',b'Boulevards of Paris',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Coll%C3%A8ge_des_Quatre-Nations',b'Coll\xc3\xa8ge des Quatre-Nations',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Place_des_Victoires',b'Place des Victoires',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Les_Invalides',b'Les Invalides',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Paris_in_the_18th_century',b'Paris in the 18th century',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Paris_during_the_Second_Empire',b'Paris during the Second Empire',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Haussmann%27s_renovation_of_Paris',"b""Haussmann's renovation of Paris""",2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Place_Charles_de_Gaulle',b'Place Charles de Gaulle',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Faubourg_Saint-Antoine',b'Faubourg Saint-Antoine',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Bastille',b'Bastille',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Jean-Pierre_Hou%C3%ABl',b'Jean-Pierre Hou\xc3\xabl',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Panth%C3%A9on',b'Panth\xc3\xa9on',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Denis_Diderot',b'Denis Diderot',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Jean_le_Rond_d%27Alembert',"b""Jean le Rond d'Alembert""",2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Encyclop%C3%A9die',b'Encyclop\xc3\xa9die',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Montgolfier_Brothers',b'Montgolfier Brothers',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Ch%C3%A2teau_de_la_Muette',b'Ch\xc3\xa2teau de la Muette',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/French_Revolution',b'French Revolution',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Invalides',b'Invalides',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Storming_of_the_Bastille',b'Storming of the Bastille',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Paris_Commune_(French_Revolution)',b'Paris Commune (French Revolution)',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Mayor_(France)',b'Mayor (France)',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Jean_Sylvain_Bailly',b'Jean Sylvain Bailly',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Louis_XVI',b'Louis XVI',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Women%27s_march_on_Versailles',"b""Women's march on Versailles""",2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Reign_of_Terror',b'Reign of Terror',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Biens_nationaux',b'Biens nationaux',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Coup_of_18_Brumaire',b'Coup of 18 Brumaire',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Napoleon',b'Napoleon',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Canal_de_l%27Ourcq',"b""Canal de l'Ourcq""",2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/P%C3%A8re_Lachaise_Cemetery',b'P\xc3\xa8re Lachaise Cemetery',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Pont_des_Arts',b'Pont des Arts',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Bourbon_Restoration_in_France',b'Bourbon Restoration in France',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/July_Revolution',b'July Revolution',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/July_Column',b'July Column',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Place_de_la_Bastille',b'Place de la Bastille',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Louis_Philippe_I',b'Louis Philippe I',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Provinces_of_France',b'Provinces of France',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/French_Revolution_of_1848',b'French Revolution of 1848',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Napoleon_III',b'Napoleon III',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Georges-Eug%C3%A8ne_Haussmann',b'Georges-Eug\xc3\xa8ne Haussmann',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Bois_de_Boulogne',b'Bois de Boulogne',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Bois_de_Vincennes',b'Bois de Vincennes',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Franco-Prussian_War',b'Franco-Prussian War',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Prussian_Army',b'Prussian Army',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Paris_Commune',b'Paris Commune',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Semaine_sanglante',b'Semaine sanglante',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Pont_Alexandre_III',b'Pont Alexandre III',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Naturalism_(literature)',b'Naturalism (literature)',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/%C3%89mile_Zola',b'\xc3\x89mile Zola',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Symbolism_(arts)',b'Symbolism (arts)',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Charles_Baudelaire',b'Charles Baudelaire',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Paul_Verlaine',b'Paul Verlaine',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Courbet',b'Courbet',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Manet',b'Manet',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Claude_Monet',b'Claude Monet',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Renoir',b'Renoir',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Paris_in_the_Belle_%C3%89poque',b'Paris in the Belle \xc3\x89poque',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Paris_during_the_First_World_War',b'Paris during the First World War',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Paris_between_the_Wars_(1919%E2%80%931939)',b'Paris between the Wars (1919\xe2\x80\x931939)',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Paris_in_World_War_II',b'Paris in World War II',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/History_of_Paris_(1946%E2%80%932000)',b'History of Paris (1946\xe2\x80\x932000)',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Pablo_Picasso',b'Pablo Picasso',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Amedeo_Modigliani',b'Amedeo Modigliani',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Henri_Matisse',b'Henri Matisse',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Fauvism',b'Fauvism',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Cubism',b'Cubism',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Abstract_art',b'Abstract art',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Marcel_Proust',b'Marcel Proust',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/First_World_War',b'First World War',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/First_Battle_of_the_Marne',b'First Battle of the Marne',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Zeppelin',b'Zeppelin',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Paris_Gun',b'Paris Gun',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Ernest_Hemingway',b'Ernest Hemingway',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Igor_Stravinsky',b'Igor Stravinsky',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/James_Joyce',b'James Joyce',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Josephine_Baker',b'Josephine Baker',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Eva_Kotchever',b'Eva Kotchever',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Henry_Miller',b'Henry Miller',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Ana%C3%AFs_Nin',b'Ana\xc3\xafs Nin',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Sidney_Bechet',b'Sidney Bechet',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Allen_Ginsberg',b'Allen Ginsberg',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Surrealism',b'Surrealism',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Salvador_Dal%C3%AD',b'Salvador Dal\xc3\xad',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',"b'https://en.wikipedia.org/wiki/Paris_Peace_Conference,_1919'","b'Paris Peace Conference, 1919'",2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/French_colonial_empire',b'French colonial empire',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Ho_Chi_Minh',b'Ho Chi Minh',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Zhou_Enlai',b'Zhou Enlai',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/L%C3%A9opold_S%C3%A9dar_Senghor',b'L\xc3\xa9opold S\xc3\xa9dar Senghor',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Charles_de_Gaulle',b'Charles de Gaulle',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Open_city',b'Open city',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Vel%27_d%27Hiv_Roundup',"b""Vel' d'Hiv Roundup""",2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Auschwitz_concentration_camp',b'Auschwitz concentration camp',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/2nd_Armored_Division_(France)',b'2nd Armored Division (France)',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/4th_Infantry_Division_(United_States)',b'4th Infantry Division (United States)',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/United_States_Army',b'United States Army',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',"b'https://en.wikipedia.org/wiki/H%C3%B4tel_de_Ville,_Paris'","b'H\xc3\xb4tel de Ville, Paris'",2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Algerian_War',b'Algerian War',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/National_Liberation_Front_(Algeria)',b'National Liberation Front (Algeria)',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Paris_massacre_of_1961',b'Paris massacre of 1961',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Organisation_arm%C3%A9e_secr%C3%A8te',b'Organisation arm\xc3\xa9e secr\xc3\xa8te',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',"b'https://en.wikipedia.org/wiki/Latin_Quarter,_Paris'","b'Latin Quarter, Paris'",2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/May_1968_events_in_France',b'May 1968 events in France',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Jacques_Chirac',b'Jacques Chirac',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Tour_Montparnasse',b'Tour Montparnasse',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/R%C3%A9seau_Express_R%C3%A9gional',b'R\xc3\xa9seau Express R\xc3\xa9gional',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/P%C3%A9riph%C3%A9rique_(Paris)',b'P\xc3\xa9riph\xc3\xa9rique (Paris)',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/French_Fifth_Republic',b'French Fifth Republic',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Georges_Pompidou',b'Georges Pompidou',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Centre_Georges_Pompidou',b'Centre Georges Pompidou',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Val%C3%A9ry_Giscard_d%27Estaing',"b""Val\xc3\xa9ry Giscard d'Estaing""",2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Fran%C3%A7ois_Mitterrand',b'Fran\xc3\xa7ois Mitterrand',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Op%C3%A9ra_Bastille',b'Op\xc3\xa9ra Bastille',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Biblioth%C3%A8que_nationale_de_France',b'Biblioth\xc3\xa8que nationale de France',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Arche_de_la_D%C3%A9fense',b'Arche de la D\xc3\xa9fense',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/La_D%C3%A9fense',b'La D\xc3\xa9fense',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Louvre_Pyramid',b'Louvre Pyramid',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Mus%C3%A9e_du_Quai_Branly_%E2%80%93_Jacques_Chirac',b'Mus\xc3\xa9e du Quai Branly \xe2\x80\x93 Jacques Chirac',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/SkySat',b'SkySat',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Bertrand_Delano%C3%AB',b'Bertrand Delano\xc3\xab',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/V%C3%A9lib%27',"b""V\xc3\xa9lib'""",2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Promenade_des_Berges_de_la_Seine',b'Promenade des Berges de la Seine',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Nicolas_Sarkozy',b'Nicolas Sarkozy',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Grand_Paris_Express',b'Grand Paris Express',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/TGV',b'TGV',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Charlie_Hebdo_shooting',b'Charlie Hebdo shooting',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Al-Qaeda_in_the_Arabian_Peninsula',b'Al-Qaeda in the Arabian Peninsula',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/January_2015_%C3%8Ele-de-France_attacks',b'January 2015 \xc3\x8ele-de-France attacks',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Republican_marches',b'Republican marches',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/November_2015_Paris_attacks',b'November 2015 Paris attacks',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Geography_of_Paris',b'Geography of Paris',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/%C3%8Ele_Saint-Louis',b'\xc3\x8ele Saint-Louis',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/English_Channel',b'English Channel',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Above_mean_sea_level',b'Above mean sea level',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Boulevard_P%C3%A9riph%C3%A9rique',b'Boulevard P\xc3\xa9riph\xc3\xa9rique',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Kilometre_zero#France',b'Kilometre zero',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Notre-Dame_de_Paris',b'Notre-Dame de Paris',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Calais',b'Calais',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Brussels',b'Brussels',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Marseille',b'Marseille',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Nantes',b'Nantes',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Rouen',b'Rouen',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Climate_of_Paris',b'Climate of Paris',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Oceanic_climate',b'Oceanic climate',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/K%C3%B6ppen_climate_classification',b'K\xc3\xb6ppen climate classification',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/North_Atlantic_Current',b'North Atlantic Current',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/2003_European_heat_wave',b'2003 European heat wave',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Nice',b'Nice',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Strasbourg',b'Strasbourg',2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',"b'https://en.wikipedia.org/wiki/Brest,_France'","b'Brest, France'",2222
b'https://en.wikipedia.org/wiki/Paris',b'Paris',b'https://en.wikipedia.org/wiki/Parc_Montsouris',b'Parc Montsouris',2222
